"PVWatts: Hourly PV Performance Data"
"Requested Location:","Swan Island, Portland, OR 97217"
"Location:","Lat, Lon: 45.57, -122.7"
"Lat (deg N):","45.57"
"Long (deg W):","122.7"
"Elev (m):","46.150001525879"
"DC System Size (kW):","135.85"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.085"
"Capacity Factor (%)","12.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","27","8","0","87","14","1","83.119","14.78","10167.887","9215.954"
"9","27","9","0","29","15","1","27.516","13.896","3379.369","2561.063"
"9","27","10","0","164","16","1","159.167","19.005","19101.854","17956.441"
"9","27","11","27","258","17","1","279.865","24.573","32727.166","31248.119"
"9","27","12","174","316","17","1","497.312","31.842","56150.867","53989.391"
"9","27","13","0","162","17","1","157.128","22.377","18566.475","17433.221"
"9","27","14","238","231","17","1","415.389","28.785","47383.59","45493.66"
"9","27","15","547","110","16","0","426.266","33.668","46334.523","44475.797"
"9","27","16","326","81","15","0","201.495","24.867","21668.787","20464.08"
"9","27","17","0","22","13","0","20.887","13.427","2570.594","1767.437"
"9","27","18","0","0","12","0","0","12","0","0"
"9","27","19","0","0","11","0","0","11","0","0"
"9","27","20","0","0","10","0","0","10","0","0"
"9","27","21","0","0","10","0","0","10","0","0"
"9","27","22","0","0","9","0","0","9","0","0"
"9","27","23","0","0","9","0","0","9","0","0"
"9","28","0","0","0","8","0","0","8","0","0"
"9","28","1","0","0","8","0","0","8","0","0"
"9","28","2","0","0","7","0","0","7","0","0"
"9","28","3","0","0","7","0","0","7","0","0"
"9","28","4","0","0","7","0","0","7","0","0"
"9","28","5","0","0","7","0","0","7","0","0"
"9","28","6","246","21","8","0","54.314","6.615","5030.54","4180.795"
"9","28","7","70","89","10","0","112.479","12.156","13483.941","12462.531"
"9","28","8","765","69","12","0","490.248","29.787","53852.875","51764.438"
"9","28","9","846","77","15","1","682.825","36.317","74592.273","71796.68"
"9","28","10","883","84","17","1","822.357","42.979","87551.117","84258.875"
"9","28","11","902","87","19","1","897.664","47.482","93553.594","90017.031"
"9","28","12","903","86","20","1","898.319","48.72","93014.969","89500.695"
"9","28","13","881","85","21","1","824.528","47.639","85693.602","82475.141"
"9","28","14","842","78","21","1","689.326","43.596","72620.18","69896.477"
"9","28","15","766","69","20","1","495.604","36.526","52753.098","50699.148"
"9","28","16","617","53","19","1","269.159","27.869","27472.836","26127.965"
"9","28","17","271","22","16","0","59.411","18.81","5184.151","4331.447"
"9","28","18","0","0","14","0","0","14","0","0"
"9","28","19","0","0","13","0","0","13","0","0"
"9","28","20","0","0","12","0","0","12","0","0"
"9","28","21","0","0","12","0","0","12","0","0"
"9","28","22","0","0","12","0","0","12","0","0"
"9","28","23","0","0","11","0","0","11","0","0"
"9","29","0","0","0","11","0","0","11","0","0"
"9","29","1","0","0","11","0","0","11","0","0"
"9","29","2","0","0","10","0","0","10","0","0"
"9","29","3","0","0","10","0","0","10","0","0"
"9","29","4","0","0","10","0","0","10","0","0"
"9","29","5","0","0","10","0","0","10","0","0"
"9","29","6","245","19","11","0","52.289","10.327","4700.622","3857.213"
"9","29","7","602","51","13","0","256.634","21.478","26826.486","25497.643"
"9","29","8","751","69","17","0","481.411","35.372","51443.68","49430.398"
"9","29","9","826","79","20","0","673.437","45.95","70043.945","67412.672"
"9","29","10","864","86","23","0","806.954","53.878","81096.992","78057.375"
"9","29","11","879","89","25","0","877.23","58.453","86146.766","82910.375"
"9","29","12","877","89","26","0","876.085","59.683","85445.859","82237.172"
"9","29","13","858","86","27","0","803.805","58.519","78748.43","75798.133"
"9","29","14","816","81","28","0","671.43","55.196","66492.305","63985.738"
"9","29","15","736","71","27","0","478.804","47.612","48132.367","46219.996"
"9","29","16","577","55","24","0","255.723","36.054","25097.777","23811.285"
"9","29","17","220","21","20","0","51.86","22.44","4569.16","3728.269"
"9","29","18","0","0","18","0","0","18","0","0"
"9","29","19","0","0","17","0","0","17","0","0"
"9","29","20","0","0","16","0","0","16","0","0"
"9","29","21","0","0","15","0","0","15","0","0"
"9","29","22","0","0","14","0","0","14","0","0"
"9","29","23","0","0","14","0","0","14","0","0"
"9","30","0","0","0","14","0","0","14","0","0"
"9","30","1","0","0","14","0","0","14","0","0"
"9","30","2","0","0","13","0","0","13","0","0"
"9","30","3","0","0","12","0","0","12","0","0"
"9","30","4","0","0","11","0","0","11","0","0"
"9","30","5","0","0","11","0","0","11","0","0"
"9","30","6","30","19","12","0","22.869","9.767","2636.172","1831.793"
"9","30","7","461","68","14","0","228.138","21.009","24333.131","23065.133"
"9","30","8","249","153","17","0","299.089","28.691","33610.043","32107.77"
"9","30","9","609","133","19","0","583.725","41.011","62375.188","60009.227"
"9","30","10","259","270","20","0","512.947","41.489","55130.684","53001.797"
"9","30","11","555","208","21","0","730.996","48.858","75654.391","72819.672"
"9","30","12","324","285","21","0","604.129","46.203","63428.191","61026.672"
"9","30","13","690","149","21","0","744.313","49.777","76504.523","73638.289"
"9","30","14","674","123","21","0","619.044","46.741","64201.547","61773.738"
"9","30","15","598","101","20","0","437.182","39.272","46036.605","44186.688"
"9","30","16","268","78","17","1","175.914","22.677","19154.367","18007.76"
"9","30","17","0","11","16","1","10.412","14.866","1273.23","494.031"
"9","30","18","0","0","16","1","0","16","0","0"
"9","30","19","0","0","16","1","0","16","0","0"
"9","30","20","0","0","16","1","0","16","0","0"
"9","30","21","0","0","16","1","0","16","0","0"
"9","30","22","0","0","15","1","0","15","0","0"
"9","30","23","0","0","15","1","0","15","0","0"
"10","1","0","0","0","15","1","0","15","0","0"
"10","1","1","0","0","14","0","0","14","0","0"
"10","1","2","0","0","14","0","0","14","0","0"
"10","1","3","0","0","14","0","0","14","0","0"
"10","1","4","0","0","13","0","0","13","0","0"
"10","1","5","0","0","12","0","0","12","0","0"
"10","1","6","0","12","11","0","11.362","7.506","1435.197","653.03"
"10","1","7","7","77","11","1","77.358","11.078","9575.639","8635.823"
"10","1","8","269","147","11","0","302.693","21.569","35117.016","33574.648"
"10","1","9","248","216","11","0","411.644","27.522","47199.148","45314.727"
"10","1","10","116","274","12","0","391.134","28.605","44830.648","43016.168"
"10","1","11","109","299","14","0","409.373","31","46412.574","44551.531"
"10","1","12","108","299","15","0","408.522","32.068","46077.082","44225.969"
"10","1","13","119","274","16","0","393.618","32.512","44271.82","42473.633"
"10","1","14","279","212","16","0","428.661","33.606","47705.309","45805.758"
"10","1","15","81","155","15","1","201.411","21.447","23665.693","22413.715"
"10","1","16","0","66","13","0","63.742","15.127","7785.358","6881.64"
"10","1","17","0","9","10","0","8.516","7.071","1077.717","302.092"
"10","1","18","0","0","8","0","0","8","0","0"
"10","1","19","0","0","8","0","0","8","0","0"
"10","1","20","0","0","8","0","0","8","0","0"
"10","1","21","0","0","7","0","0","7","0","0"
"10","1","22","0","0","7","0","0","7","0","0"
"10","1","23","0","0","6","0","0","6","0","0"
"10","2","0","0","0","6","0","0","6","0","0"
"10","2","1","0","0","6","0","0","6","0","0"
"10","2","2","0","0","6","0","0","6","0","0"
"10","2","3","0","0","6","0","0","6","0","0"
"10","2","4","0","0","7","0","0","7","0","0"
"10","2","5","0","0","7","0","0","7","0","0"
"10","2","6","132","18","7","0","36.933","4.446","3713.378","2888.767"
"10","2","7","501","62","8","0","233.227","15.346","25310.061","24018.406"
"10","2","8","680","84","9","0","457.935","26.688","51073.609","49071.738"
"10","2","9","241","215","11","0","405.453","28.489","46274.559","44417.602"
"10","2","10","135","272","13","0","404.258","29.972","46023.973","44174.426"
"10","2","11","222","298","14","0","517.605","34.766","57595.184","55387.125"
"10","2","12","31","254","15","0","290.931","28.811","33342.941","31847.715"
"10","2","13","38","241","16","0","280.848","27.593","32364.678","30895.109"
"10","2","14","2","160","16","0","157.814","22.854","18603.83","17469.73"
"10","2","15","3","127","15","0","125.82","19.271","15072.427","14016.757"
"10","2","16","25","78","13","0","86.673","15.14","10427.336","9470.066"
"10","2","17","0","11","10","0","10.413","7.494","1315.486","535.514"
"10","2","18","0","0","9","0","0","9","0","0"
"10","2","19","0","0","8","0","0","8","0","0"
"10","2","20","0","0","7","0","0","7","0","0"
"10","2","21","0","0","7","0","0","7","0","0"
"10","2","22","0","0","6","0","0","6","0","0"
"10","2","23","0","0","6","0","0","6","0","0"
"10","3","0","0","0","6","0","0","6","0","0"
"10","3","1","0","0","6","0","0","6","0","0"
"10","3","2","0","0","6","0","0","6","0","0"
"10","3","3","0","0","6","0","0","6","0","0"
"10","3","4","0","0","6","0","0","6","0","0"
"10","3","5","0","0","6","0","0","6","0","0"
"10","3","6","77","17","6","0","29.12","3.09","3152.971","2338.922"
"10","3","7","0","50","7","0","47.601","5.186","6073.501","5203.546"
"10","3","8","40","144","8","0","168.091","12.642","20635.654","19455.012"
"10","3","9","33","195","10","0","223.532","18.335","26868.482","25538.602"
"10","3","10","862","94","13","0","810.99","42.172","86654.156","83397.648"
"10","3","11","881","98","15","1","878.847","43.201","93616.625","90077.453"
"10","3","12","875","99","16","1","880.658","44.449","93208.273","89686.016"
"10","3","13","844","99","17","1","800.734","43.173","85117.445","81921.695"
"10","3","14","789","94","17","1","655.105","38.739","70640.617","67988.086"
"10","3","15","692","82","16","1","457.932","31.398","49845.992","47881.742"
"10","3","16","535","55","13","0","233.36","24.348","24042.85","22781.834"
"10","3","17","148","15","10","0","35.977","11.437","3370.354","2552.218"
"10","3","18","0","0","8","0","0","8","0","0"
"10","3","19","0","0","8","0","0","8","0","0"
"10","3","20","0","0","7","0","0","7","0","0"
"10","3","21","0","0","7","0","0","7","0","0"
"10","3","22","0","0","6","0","0","6","0","0"
"10","3","23","0","0","6","0","0","6","0","0"
"10","4","0","0","0","5","0","0","5","0","0"
"10","4","1","0","0","5","0","0","5","0","0"
"10","4","2","0","0","5","0","0","5","0","0"
"10","4","3","0","0","5","0","0","5","0","0"
"10","4","4","0","0","4","0","0","4","0","0"
"10","4","5","0","0","4","0","0","4","0","0"
"10","4","6","149","15","5","0","36.913","2.904","3599.839","2777.374"
"10","4","7","579","52","7","0","245.52","14.86","26340.746","25023.879"
"10","4","8","754","70","10","0","476.521","28.388","52542.176","50494.805"
"10","4","9","841","80","13","0","675.291","39.42","72539.273","69818.492"
"10","4","10","882","87","16","0","811.042","47.56","84254.07","81092.188"
"10","4","11","899","90","18","0","882.424","52.233","89623.461","86247.891"
"10","4","12","898","89","19","1","879.577","47.222","91744.633","88282.656"
"10","4","13","872","87","19","1","800.676","45.037","84270.008","81107.5"
"10","4","14","829","80","19","1","663.456","40.872","70716.641","68061.391"
"10","4","15","742","69","18","1","464.92","33.576","49920.406","47953.887"
"10","4","16","565","50","15","0","235.117","26.411","23796.713","22541.6"
"10","4","17","139","13","11","0","32.559","12.339","3001.601","2190.392"
"10","4","18","0","0","9","0","0","9","0","0"
"10","4","19","0","0","8","0","0","8","0","0"
"10","4","20","0","0","7","0","0","7","0","0"
"10","4","21","0","0","7","0","0","7","0","0"
"10","4","22","0","0","7","0","0","7","0","0"
"10","4","23","0","0","7","0","0","7","0","0"
"10","5","0","0","0","6","0","0","6","0","0"
"10","5","1","0","0","6","0","0","6","0","0"
"10","5","2","0","0","6","0","0","6","0","0"
"10","5","3","0","0","5","0","0","5","0","0"
"10","5","4","0","0","5","0","0","5","0","0"
"10","5","5","0","0","5","0","0","5","0","0"
"10","5","6","0","18","6","0","17.071","2.912","2199.446","1403.186"
"10","5","7","574","51","8","0","241.877","15.484","25835.885","24531.402"
"10","5","8","750","70","11","1","472.857","25.069","52936.578","50876.895"
"10","5","9","835","81","13","1","670.307","33.972","73964.898","71192.281"
"10","5","10","878","88","15","2","806.563","36.643","88585.992","85252.273"
"10","5","11","892","92","16","2","875.949","39.743","94946.539","91351.992"
"10","5","12","889","93","17","2","873.441","40.837","94148.492","90587.227"
"10","5","13","876","86","18","2","799.501","39.946","86352.117","83107.594"
"10","5","14","839","76","18","2","662.393","36.281","72210.469","69501.57"
"10","5","15","761","64","17","1","466.058","32.637","50181.66","48207.164"
"10","5","16","588","47","15","1","236.606","22.747","24204.424","22939.523"
"10","5","17","141","11","13","1","30.443","12.811","2720.42","1914.469"
"10","5","18","0","0","11","0","0","11","0","0"
"10","5","19","0","0","10","0","0","10","0","0"
"10","5","20","0","0","10","0","0","10","0","0"
"10","5","21","0","0","10","0","0","10","0","0"
"10","5","22","0","0","9","0","0","9","0","0"
"10","5","23","0","0","9","0","0","9","0","0"
"10","6","0","0","0","9","0","0","9","0","0"
"10","6","1","0","0","8","0","0","8","0","0"
"10","6","2","0","0","7","0","0","7","0","0"
"10","6","3","0","0","7","0","0","7","0","0"
"10","6","4","0","0","7","0","0","7","0","0"
"10","6","5","0","0","6","0","0","6","0","0"
"10","6","6","128","13","7","0","32.246","4.642","3134.784","2321.076"
"10","6","7","562","51","9","1","237.14","14.525","25425.727","24131.256"
"10","6","8","735","71","12","1","464.637","25.767","51828.609","49803.418"
"10","6","9","820","83","15","1","660.356","35.553","72288.258","69576.555"
"10","6","10","865","89","17","1","800.419","42.274","85441.844","82233.313"
"10","6","11","886","91","19","1","866.879","46.552","90723.125","87302.898"
"10","6","12","886","90","20","1","864.369","47.675","89924.719","86536.945"
"10","6","13","865","86","21","1","787.596","46.49","82236.773","79153.305"
"10","6","14","820","79","21","1","649.856","42.333","68694.414","66110.898"
"10","6","15","733","67","20","1","452.254","35.08","48092.199","46181.039"
"10","6","16","552","48","17","1","224.63","24.288","22819.836","21588.004"
"10","6","17","104","10","13","0","24.761","13.843","2281.332","1483.553"
"10","6","18","0","0","11","0","0","11","0","0"
"10","6","19","0","0","11","0","0","11","0","0"
"10","6","20","0","0","10","0","0","10","0","0"
"10","6","21","0","0","10","0","0","10","0","0"
"10","6","22","0","0","10","0","0","10","0","0"
"10","6","23","0","0","10","0","0","10","0","0"
"10","7","0","0","0","9","0","0","9","0","0"
"10","7","1","0","0","9","0","0","9","0","0"
"10","7","2","0","0","8","0","0","8","0","0"
"10","7","3","0","0","7","0","0","7","0","0"
"10","7","4","0","0","6","0","0","6","0","0"
"10","7","5","0","0","6","0","0","6","0","0"
"10","7","6","125","11","6","0","29.674","3.434","2842.202","2033.975"
"10","7","7","561","50","8","0","234.744","15.323","25030.547","23745.686"
"10","7","8","739","69","12","0","462.876","29.748","50619.637","48631.723"
"10","7","9","828","80","16","0","660.274","41.664","70068.711","67436.555"
"10","7","10","872","86","19","0","794.546","49.742","81557.664","78500.359"
"10","7","11","891","89","21","0","866.003","54.404","86899.883","83633.602"
"10","7","12","889","89","23","0","862.69","56.499","85573.586","82359.859"
"10","7","13","863","87","24","0","789.386","55.271","78627.805","75682.063"
"10","7","14","815","80","24","0","644.484","50.574","65227.688","62764.762"
"10","7","15","723","68","22","0","445.429","41.612","45799.035","43956.129"
"10","7","16","531","48","18","0","216.286","28.521","21508.301","20307.35"
"10","7","17","0","0","14","0","0","14","0","0"
"10","7","18","0","0","12","0","0","12","0","0"
"10","7","19","0","0","11","0","0","11","0","0"
"10","7","20","0","0","10","0","0","10","0","0"
"10","7","21","0","0","10","0","0","10","0","0"
"10","7","22","0","0","9","0","0","9","0","0"
"10","7","23","0","0","8","0","0","8","0","0"
"10","8","0","0","0","8","0","0","8","0","0"
"10","8","1","0","0","7","0","0","7","0","0"
"10","8","2","0","0","7","0","0","7","0","0"
"10","8","3","0","0","7","0","0","7","0","0"
"10","8","4","0","0","6","0","0","6","0","0"
"10","8","5","0","0","6","0","0","6","0","0"
"10","8","6","85","10","7","0","23.488","3.805","2353.444","1554.326"
"10","8","7","494","53","9","0","216.418","15.47","23194.326","21953.598"
"10","8","8","668","76","13","0","434.538","29.576","47615.461","45718.598"
"10","8","9","768","87","16","0","625.77","40.388","66843","64324.262"
"10","8","10","810","96","18","0","760.236","47.592","78928.703","75971.609"
"10","8","11","813","107","19","0","824.218","51.168","84166.734","81008.266"
"10","8","12","479","218","20","0","664.075","47.642","69137.07","66537.945"
"10","8","13","516","183","20","0","621.519","45.418","65320.953","62854.824"
"10","8","14","736","92","19","0","604.655","43.701","63455.512","61053.066"
"10","8","15","339","119","18","0","307.022","32.921","33439.172","31941.408"
"10","8","16","80","67","16","0","94.838","20.682","10770.714","9806.355"
"10","8","17","0","0","14","0","0","14","0","0"
"10","8","18","0","0","14","0","0","14","0","0"
"10","8","19","0","0","14","0","0","14","0","0"
"10","8","20","0","0","14","0","0","14","0","0"
"10","8","21","0","0","13","0","0","13","0","0"
"10","8","22","0","0","13","0","0","13","0","0"
"10","8","23","0","0","13","0","0","13","0","0"
"10","9","0","0","0","12","0","0","12","0","0"
"10","9","1","0","0","12","0","0","12","0","0"
"10","9","2","0","0","11","0","0","11","0","0"
"10","9","3","0","0","11","0","0","11","0","0"
"10","9","4","0","0","11","0","0","11","0","0"
"10","9","5","0","0","11","0","0","11","0","0"
"10","9","6","0","0","11","0","0","11","0","0"
"10","9","7","0","13","11","0","12.302","7.362","1554.952","770.587"
"10","9","8","0","33","12","0","31.285","9.379","3919.754","3091.234"
"10","9","9","0","61","12","0","57.931","10.95","7208.385","6316.129"
"10","9","10","2","168","12","0","165.947","16.736","20120.943","18952.189"
"10","9","11","1","166","13","0","162.679","18.844","19537.352","18381.996"
"10","9","12","0","135","12","0","130.281","16.482","15815.515","14743.602"
"10","9","13","0","124","12","0","119.439","15.613","14556.258","13511.79"
"10","9","14","0","115","12","0","110.987","15.097","13557.64","12534.653"
"10","9","15","0","72","11","0","68.656","12.027","8502.35","7584.272"
"10","9","16","0","21","10","0","19.889","7.645","2510.81","1708.766"
"10","9","17","0","0","9","0","0","9","0","0"
"10","9","18","0","0","9","0","0","9","0","0"
"10","9","19","0","0","8","0","0","8","0","0"
"10","9","20","0","0","8","0","0","8","0","0"
"10","9","21","0","0","8","0","0","8","0","0"
"10","9","22","0","0","8","0","0","8","0","0"
"10","9","23","0","0","8","0","0","8","0","0"
"10","10","0","0","0","8","0","0","8","0","0"
"10","10","1","0","0","8","0","0","8","0","0"
"10","10","2","0","0","7","0","0","7","0","0"
"10","10","3","0","0","7","0","0","7","0","0"
"10","10","4","0","0","8","0","0","8","0","0"
"10","10","5","0","0","8","0","0","8","0","0"
"10","10","6","0","0","8","0","0","8","0","0"
"10","10","7","0","10","9","0","9.46","5.124","1207.366","429.372"
"10","10","8","0","17","9","0","16.102","5.512","2051.619","1258.097"
"10","10","9","0","37","9","0","35.104","6.49","4453.873","3615.186"
"10","10","10","0","51","10","0","48.438","8.442","6093.759","5223.409"
"10","10","11","0","62","10","0","58.924","9.214","7387.998","6492.183"
"10","10","12","0","45","11","0","42.744","9.6","5350.243","4494.332"
"10","10","13","0","111","11","0","106.434","12.745","13138.747","12124.697"
"10","10","14","0","113","11","0","109.028","13.804","13395.648","12376.123"
"10","10","15","0","63","11","0","59.826","11.549","7424.439","6527.9"
"10","10","16","0","28","10","0","26.539","7.833","3347.6","2529.891"
"10","10","17","0","0","9","0","0","9","0","0"
"10","10","18","0","0","8","0","0","8","0","0"
"10","10","19","0","0","8","0","0","8","0","0"
"10","10","20","0","0","8","0","0","8","0","0"
"10","10","21","0","0","8","0","0","8","0","0"
"10","10","22","0","0","7","0","0","7","0","0"
"10","10","23","0","0","7","0","0","7","0","0"
"10","11","0","0","0","7","0","0","7","0","0"
"10","11","1","0","0","7","0","0","7","0","0"
"10","11","2","0","0","7","0","0","7","0","0"
"10","11","3","0","0","7","0","0","7","0","0"
"10","11","4","0","0","7","0","0","7","0","0"
"10","11","5","0","0","8","0","0","8","0","0"
"10","11","6","0","0","8","0","0","8","0","0"
"10","11","7","0","14","8","0","13.249","4.266","1697.211","910.229"
"10","11","8","0","57","8","0","54.109","6.303","6870.71","5985.124"
"10","11","9","0","52","9","0","49.364","7.759","6228.797","5355.81"
"10","11","10","13","194","11","0","202.075","17.172","24446.631","23175.896"
"10","11","11","11","203","13","0","209.853","21.107","24938.975","23656.334"
"10","11","12","18","216","14","0","229.495","22.956","27038.455","25704.367"
"10","11","13","14","196","15","0","205.015","23.187","24124.865","22861.877"
"10","11","14","0","131","15","0","127.599","19.861","15253.432","14193.818"
"10","11","15","10","116","14","0","119.35","17.617","14378.743","13338.112"
"10","11","16","0","43","12","0","41.193","11.981","5102.357","4251.23"
"10","11","17","0","0","10","0","0","10","0","0"
"10","11","18","0","0","9","0","0","9","0","0"
"10","11","19","0","0","9","0","0","9","0","0"
"10","11","20","0","0","9","0","0","9","0","0"
"10","11","21","0","0","9","0","0","9","0","0"
"10","11","22","0","0","8","0","0","8","0","0"
"10","11","23","0","0","8","0","0","8","0","0"
"10","12","0","0","0","8","0","0","8","0","0"
"10","12","1","0","0","8","0","0","8","0","0"
"10","12","2","0","0","8","0","0","8","0","0"
"10","12","3","0","0","9","0","0","9","0","0"
"10","12","4","0","0","9","0","0","9","0","0"
"10","12","5","0","0","9","0","0","9","0","0"
"10","12","6","0","0","9","0","0","9","0","0"
"10","12","7","0","20","9","0","18.94","5.572","2412.523","1612.308"
"10","12","8","0","31","10","0","29.384","7.29","3715.297","2890.65"
"10","12","9","0","79","11","0","75.077","10.684","9352.849","8417.569"
"10","12","10","0","84","11","1","79.866","11.529","9912.367","8965.673"
"10","12","11","0","80","11","1","76.069","11.428","9445.351","8508.19"
"10","12","12","0","152","11","1","147.745","13.819","18151.434","17027.557"
"10","12","13","0","112","12","1","107.505","13.883","13203.882","12188.445"
"10","12","14","1","145","12","0","143.011","16.343","17370.25","16263.903"
"10","12","15","0","28","11","0","26.535","10.364","3310.258","2493.253"
"10","12","16","0","7","10","0","6.619","6.405","840.16","68.865"
"10","12","17","0","0","9","0","0","9","0","0"
"10","12","18","0","0","9","0","0","9","0","0"
"10","12","19","0","0","9","0","0","9","0","0"
"10","12","20","0","0","9","0","0","9","0","0"
"10","12","21","0","0","9","0","0","9","0","0"
"10","12","22","0","0","9","0","0","9","0","0"
"10","12","23","0","0","9","0","0","9","0","0"
"10","13","0","0","0","9","0","0","9","0","0"
"10","13","1","0","0","9","0","0","9","0","0"
"10","13","2","0","0","10","0","0","10","0","0"
"10","13","3","0","0","10","0","0","10","0","0"
"10","13","4","0","0","10","0","0","10","0","0"
"10","13","5","0","0","9","0","0","9","0","0"
"10","13","6","0","0","9","0","0","9","0","0"
"10","13","7","0","4","10","0","3.782","5.913","480.986","0"
"10","13","8","0","12","10","0","11.362","6.265","1442.985","660.675"
"10","13","9","0","37","11","1","35.101","9.637","4392.909","3555.386"
"10","13","10","0","53","12","1","50.336","11.317","6253.178","5379.714"
"10","13","11","8","193","12","1","197.072","16.321","23938.076","22679.574"
"10","13","12","0","35","13","1","33.23","12.678","4103.352","3271.345"
"10","13","13","0","81","13","0","77.001","12.99","9495.116","8556.941"
"10","13","14","0","109","13","0","105.181","15.251","12839.513","11831.819"
"10","13","15","0","62","13","0","58.875","13.482","7244.064","6351.102"
"10","13","16","0","4","12","0","3.781","8.81","474.925","0"
"10","13","17","0","0","11","0","0","11","0","0"
"10","13","18","0","0","10","0","0","10","0","0"
"10","13","19","0","0","9","0","0","9","0","0"
"10","13","20","0","0","9","0","0","9","0","0"
"10","13","21","0","0","8","0","0","8","0","0"
"10","13","22","0","0","8","0","0","8","0","0"
"10","13","23","0","0","8","0","0","8","0","0"
"10","14","0","0","0","7","0","0","7","0","0"
"10","14","1","0","0","7","0","0","7","0","0"
"10","14","2","0","0","7","0","0","7","0","0"
"10","14","3","0","0","7","0","0","7","0","0"
"10","14","4","0","0","7","0","0","7","0","0"
"10","14","5","0","0","7","0","0","7","0","0"
"10","14","6","0","0","7","0","0","7","0","0"
"10","14","7","99","61","8","0","94.979","8.14","11281.801","10306.836"
"10","14","8","8","114","9","0","116.488","11.931","14403.989","13362.813"
"10","14","9","304","178","11","0","401.023","25.633","46235.504","44379.703"
"10","14","10","192","240","12","0","411.429","29.224","46951.008","45073.977"
"10","14","11","405","226","13","0","593.074","36.36","65389.195","62920.719"
"10","14","12","853","93","14","0","821.86","45.594","86352.211","83107.688"
"10","14","13","836","86","14","0","745.13","44.563","78453.852","75514.664"
"10","14","14","789","77","14","0","602.378","39.718","64285.41","61854.738"
"10","14","15","690","63","13","0","404.514","31.432","43377.523","41605.254"
"10","14","16","465","41","11","0","177.138","19.879","17964.781","16845.107"
"10","14","17","0","0","9","0","0","9","0","0"
"10","14","18","0","0","8","0","0","8","0","0"
"10","14","19","0","0","7","0","0","7","0","0"
"10","14","20","0","0","6","0","0","6","0","0"
"10","14","21","0","0","6","0","0","6","0","0"
"10","14","22","0","0","6","0","0","6","0","0"
"10","14","23","0","0","6","0","0","6","0","0"
"10","15","0","0","0","5","0","0","5","0","0"
"10","15","1","0","0","5","0","0","5","0","0"
"10","15","2","0","0","4","0","0","4","0","0"
"10","15","3","0","0","4","0","0","4","0","0"
"10","15","4","0","0","3","0","0","3","0","0"
"10","15","5","0","0","3","0","0","3","0","0"
"10","15","6","0","0","3","0","0","3","0","0"
"10","15","7","0","49","5","0","47.581","2.716","6135.442","5264.279"
"10","15","8","0","12","6","0","11.361","2.696","1465.149","682.432"
"10","15","9","482","142","8","0","484.865","24.912","55915.523","53761.59"
"10","15","10","25","204","10","0","222.662","21.268","26429.002","25109.963"
"10","15","11","139","264","11","0","406.072","26.703","46966.117","45088.637"
"10","15","12","29","225","13","0","259.428","24.84","30292.313","28876.303"
"10","15","13","157","237","13","0","379.396","27.978","43554.02","41776.648"
"10","15","14","735","85","13","0","576.309","35.596","62787.16","60407.316"
"10","15","15","638","67","12","0","383.792","29.589","41545.418","39825.617"
"10","15","16","421","41","10","0","163.873","18.205","16789.979","15696.554"
"10","15","17","0","0","8","0","0","8","0","0"
"10","15","18","0","0","8","0","0","8","0","0"
"10","15","19","0","0","8","0","0","8","0","0"
"10","15","20","0","0","7","0","0","7","0","0"
"10","15","21","0","0","6","0","0","6","0","0"
"10","15","22","0","0","6","0","0","6","0","0"
"10","15","23","0","0","6","0","0","6","0","0"
"10","16","0","0","0","7","0","0","7","0","0"
"10","16","1","0","0","7","0","0","7","0","0"
"10","16","2","0","0","7","0","0","7","0","0"
"10","16","3","0","0","7","0","0","7","0","0"
"10","16","4","0","0","8","0","0","8","0","0"
"10","16","5","0","0","8","0","0","8","0","0"
"10","16","6","0","0","8","0","0","8","0","0"
"10","16","7","106","58","9","0","93.67","9.039","11017.764","10048.287"
"10","16","8","0","9","10","0","8.519","7.401","1076.641","301.036"
"10","16","9","77","185","12","1","244.15","17.639","29365.545","27973.141"
"10","16","10","314","218","13","1","488.741","27.515","56166.051","54004.09"
"10","16","11","449","210","15","1","619.976","34.479","68972.172","66378.867"
"10","16","12","355","231","16","1","554.254","34.089","61790.926","59444.57"
"10","16","13","8","176","16","1","179.98","22.392","21259.188","20064.053"
"10","16","14","0","70","16","1","66.495","16.765","8061.84","7152.6"
"10","16","15","0","69","15","1","66.041","15.103","8067.052","7157.708"
"10","16","16","0","23","13","0","21.794","10.826","2713.289","1907.471"
"10","16","17","0","0","11","0","0","11","0","0"
"10","16","18","0","0","10","0","0","10","0","0"
"10","16","19","0","0","10","0","0","10","0","0"
"10","16","20","0","0","9","0","0","9","0","0"
"10","16","21","0","0","9","0","0","9","0","0"
"10","16","22","0","0","9","0","0","9","0","0"
"10","16","23","0","0","9","0","0","9","0","0"
"10","17","0","0","0","9","0","0","9","0","0"
"10","17","1","0","0","9","0","0","9","0","0"
"10","17","2","0","0","8","0","0","8","0","0"
